,country,most_important_feature,feature_value,# functioning,# not functioning,percentage_broken
5938,Malawi,lat_deg,-15.522,2.0,,
5939,Malawi,lat_deg,-15.5218,1.0,,
5940,Malawi,lat_deg,-15.5217,2.0,,
5941,Malawi,lat_deg,-15.5216,2.0,,
5942,Malawi,lat_deg,-15.5215,2.0,,
5943,Malawi,lat_deg,-15.5214,2.0,,
5944,Malawi,lat_deg,-15.5213,2.0,,
5945,Malawi,lat_deg,-15.5212,2.0,,
5946,Malawi,lat_deg,-15.5211,1.0,,
5947,Malawi,lat_deg,-15.5209,1.0,,
5948,Malawi,lat_deg,-15.5207,1.0,,
5949,Malawi,lat_deg,-15.5205,1.0,,
5950,Malawi,lat_deg,-15.5204,2.0,,
5951,Malawi,lat_deg,-15.5203,2.0,,
5952,Malawi,lat_deg,-15.5202,2.0,,
5953,Malawi,lat_deg,-15.5201,3.0,,
5954,Malawi,lat_deg,-15.5199,2.0,,
5955,Malawi,lat_deg,-15.5198,1.0,,
5956,Malawi,lat_deg,-15.5196,5.0,,
5957,Malawi,lat_deg,-15.5195,1.0,,
5958,Malawi,lat_deg,-15.5194,1.0,,
5959,Malawi,lat_deg,-15.5191,1.0,,
5960,Malawi,lat_deg,-15.519,1.0,,
5961,Malawi,lat_deg,-15.5189,1.0,,
5962,Malawi,lat_deg,-15.5187,3.0,,
5963,Malawi,lat_deg,-15.5186,1.0,,
5964,Malawi,lat_deg,-15.5185,1.0,,
5965,Malawi,lat_deg,-15.5184,4.0,,
5966,Malawi,lat_deg,-15.5183,1.0,,
5967,Malawi,lat_deg,-15.5181,1.0,,
5968,Malawi,lat_deg,-15.5179,1.0,,
5969,Malawi,lat_deg,-15.5178,2.0,,
5970,Malawi,lat_deg,-15.5175,3.0,,
5971,Malawi,lat_deg,-15.5174,1.0,,
5972,Malawi,lat_deg,-15.5171,1.0,,
5973,Malawi,lat_deg,-15.517000000000001,1.0,,
5974,Malawi,lat_deg,-15.5169,1.0,,
5975,Malawi,lat_deg,-15.5168,1.0,,
5976,Malawi,lat_deg,-15.5167,1.0,,
5977,Malawi,lat_deg,-15.5166,2.0,,
5978,Malawi,lat_deg,-15.5163,2.0,,
5979,Malawi,lat_deg,-15.5162,1.0,,
5980,Malawi,lat_deg,-15.5161,1.0,,
5981,Malawi,lat_deg,-15.515999999999998,2.0,,
5982,Malawi,lat_deg,-15.5158,1.0,,
5983,Malawi,lat_deg,-15.5157,3.0,,
5984,Malawi,lat_deg,-15.5154,1.0,,
5985,Malawi,lat_deg,-15.5152,1.0,,
5986,Malawi,lat_deg,-15.5148,1.0,,
5987,Malawi,lat_deg,-15.5147,2.0,,
5988,Malawi,lat_deg,-15.5143,1.0,,
5989,Malawi,lat_deg,-15.5141,3.0,,
5990,Malawi,lat_deg,-15.5138,1.0,,
5991,Malawi,lat_deg,-15.5136,1.0,,
5992,Malawi,lat_deg,-15.5135,1.0,,
5993,Malawi,lat_deg,-15.5132,1.0,,
5994,Malawi,lat_deg,-15.5131,1.0,,
5995,Malawi,lat_deg,-15.513,4.0,,
5996,Malawi,lat_deg,-15.5129,2.0,,
5997,Malawi,lat_deg,-15.5128,2.0,,
5998,Malawi,lat_deg,-15.5127,1.0,,
5999,Malawi,lat_deg,-15.5126,1.0,,
6000,Malawi,lat_deg,-15.5121,2.0,,
6001,Malawi,lat_deg,-15.5119,2.0,,
6002,Malawi,lat_deg,-15.5117,3.0,,
6003,Malawi,lat_deg,-15.5116,1.0,,
6004,Malawi,lat_deg,-15.5115,3.0,,
6005,Malawi,lat_deg,-15.5114,3.0,,
6006,Malawi,lat_deg,-15.5113,2.0,,
6007,Malawi,lat_deg,-15.5112,2.0,,
6008,Malawi,lat_deg,-15.5111,1.0,,
6009,Malawi,lat_deg,-15.511,1.0,,
6010,Malawi,lat_deg,-15.5108,2.0,,
6011,Malawi,lat_deg,-15.5104,1.0,,
6012,Malawi,lat_deg,-15.5103,1.0,,
6013,Malawi,lat_deg,-15.5102,1.0,,
6014,Malawi,lat_deg,-15.5101,1.0,,
6015,Malawi,lat_deg,-15.5099,1.0,,
6016,Malawi,lat_deg,-15.5098,1.0,,
6017,Malawi,lat_deg,-15.5094,1.0,,
6018,Malawi,lat_deg,-15.5093,1.0,,
6019,Malawi,lat_deg,-15.5092,2.0,,
6020,Malawi,lat_deg,-15.509,2.0,,
6021,Malawi,lat_deg,-15.5087,1.0,,
6022,Malawi,lat_deg,-15.5085,2.0,,
6023,Malawi,lat_deg,-15.508,2.0,,
6024,Malawi,lat_deg,-15.5079,2.0,,
6025,Malawi,lat_deg,-15.5078,1.0,,
6026,Malawi,lat_deg,-15.5077,3.0,,
6027,Malawi,lat_deg,-15.5076,2.0,,
6028,Malawi,lat_deg,-15.5075,1.0,,
6029,Malawi,lat_deg,-15.5073,2.0,,
6030,Malawi,lat_deg,-15.5071,1.0,,
6031,Malawi,lat_deg,-15.507,3.0,,
6032,Malawi,lat_deg,-15.5069,1.0,,
6033,Malawi,lat_deg,-15.5067,2.0,,
6034,Malawi,lat_deg,-15.5066,2.0,,
6035,Malawi,lat_deg,-15.5065,1.0,,
6036,Malawi,lat_deg,-15.5063,1.0,,
6037,Malawi,lat_deg,-15.5062,2.0,,
6038,Malawi,lat_deg,-15.5061,1.0,,
6039,Malawi,lat_deg,-15.5059,2.0,,
6040,Malawi,lat_deg,-15.5058,2.0,,
6041,Malawi,lat_deg,-15.5056,2.0,,
6042,Malawi,lat_deg,-15.5055,1.0,,
6043,Malawi,lat_deg,-15.5051,1.0,,
6044,Malawi,lat_deg,-15.505,1.0,,
6045,Malawi,lat_deg,-15.5049,1.0,,
6046,Malawi,lat_deg,-15.5048,2.0,,
6047,Malawi,lat_deg,-15.5046,1.0,,
6048,Malawi,lat_deg,-15.5042,1.0,,
6049,Malawi,lat_deg,-15.5041,2.0,,
6050,Malawi,lat_deg,-15.504000000000001,3.0,,
6051,Malawi,lat_deg,-15.5039,1.0,,
6052,Malawi,lat_deg,-15.5036,1.0,,
6053,Malawi,lat_deg,-15.5035,4.0,,
6054,Malawi,lat_deg,-15.5033,1.0,,
6055,Malawi,lat_deg,-15.5031,2.0,,
6056,Malawi,lat_deg,-15.5029,2.0,,
6057,Malawi,lat_deg,-15.5027,1.0,,
6058,Malawi,lat_deg,-15.5026,2.0,,
6059,Malawi,lat_deg,-15.5025,2.0,,
6060,Malawi,lat_deg,-15.5023,2.0,,
6061,Malawi,lat_deg,-15.5022,1.0,,
6062,Malawi,lat_deg,-15.5019,3.0,,
6063,Malawi,lat_deg,-15.5018,1.0,,
6064,Malawi,lat_deg,-15.5017,1.0,,
6065,Malawi,lat_deg,-15.5016,1.0,,
6066,Malawi,lat_deg,-15.5015,1.0,,
6067,Malawi,lat_deg,-15.5014,2.0,,
6068,Malawi,lat_deg,-15.5012,1.0,,
6069,Malawi,lat_deg,-15.5011,2.0,,
6070,Malawi,lat_deg,-15.5009,2.0,,
6071,Malawi,lat_deg,-15.5008,2.0,,
6072,Malawi,lat_deg,-15.5005,1.0,,
6073,Malawi,lat_deg,-15.5003,2.0,,
6074,Malawi,lat_deg,-15.4998,2.0,,
6075,Malawi,lat_deg,-15.4997,3.0,,
6076,Malawi,lat_deg,-15.4996,1.0,,
6077,Malawi,lat_deg,-15.4995,2.0,,
6078,Malawi,lat_deg,-15.4994,4.0,,
6079,Malawi,lat_deg,-15.4993,1.0,,
6080,Malawi,lat_deg,-15.4991,2.0,,
6081,Malawi,lat_deg,-15.4987,3.0,,
6082,Malawi,lat_deg,-15.4985,1.0,,
6083,Malawi,lat_deg,-15.4983,1.0,,
6084,Malawi,lat_deg,-15.4982,1.0,,
6085,Malawi,lat_deg,-15.4981,3.0,,
6086,Malawi,lat_deg,-15.4979,4.0,,
6087,Malawi,lat_deg,-15.4978,4.0,,
6088,Malawi,lat_deg,-15.4976,2.0,,
6089,Malawi,lat_deg,-15.4975,2.0,,
6090,Malawi,lat_deg,-15.4974,4.0,,
6091,Malawi,lat_deg,-15.4973,2.0,,
6092,Malawi,lat_deg,-15.4972,1.0,,
6093,Malawi,lat_deg,-15.4971,1.0,,
6094,Malawi,lat_deg,-15.4967,1.0,,
6095,Malawi,lat_deg,-15.4966,2.0,,
6096,Malawi,lat_deg,-15.4964,1.0,,
6097,Malawi,lat_deg,-15.4963,1.0,,
6098,Malawi,lat_deg,-15.4961,3.0,,
6099,Malawi,lat_deg,-15.4959,1.0,,
6100,Malawi,lat_deg,-15.4958,3.0,,
6101,Malawi,lat_deg,-15.4954,6.0,,
6102,Malawi,lat_deg,-15.4953,4.0,,
6103,Malawi,lat_deg,-15.4952,1.0,,
6104,Malawi,lat_deg,-15.4951,1.0,,
6105,Malawi,lat_deg,-15.4949,2.0,,
6106,Malawi,lat_deg,-15.4948,1.0,,
6107,Malawi,lat_deg,-15.4947,1.0,,
6108,Malawi,lat_deg,-15.4946,1.0,,
6109,Malawi,lat_deg,-15.4945,2.0,,
6110,Malawi,lat_deg,-15.494000000000002,1.0,,
6111,Malawi,lat_deg,-15.4939,1.0,,
6112,Malawi,lat_deg,-15.4936,2.0,,
6113,Malawi,lat_deg,-15.4933,2.0,,
6114,Malawi,lat_deg,-15.493,1.0,,
6115,Malawi,lat_deg,-15.4928,3.0,,
6116,Malawi,lat_deg,-15.4926,1.0,,
6117,Malawi,lat_deg,-15.4925,2.0,,
6118,Malawi,lat_deg,-15.4923,1.0,,
6119,Malawi,lat_deg,-15.4922,3.0,,
6120,Malawi,lat_deg,-15.492,1.0,,
6121,Malawi,lat_deg,-15.4917,2.0,,
6122,Malawi,lat_deg,-15.4916,1.0,,
6123,Malawi,lat_deg,-15.4915,2.0,,
6124,Malawi,lat_deg,-15.4914,1.0,,
6125,Malawi,lat_deg,-15.4912,1.0,,
6126,Malawi,lat_deg,-15.4908,2.0,,
6127,Malawi,lat_deg,-15.4904,1.0,,
6128,Malawi,lat_deg,-15.4899,1.0,,
6129,Malawi,lat_deg,-15.4897,1.0,,
6130,Malawi,lat_deg,-15.4892,1.0,,
6131,Malawi,lat_deg,-15.4891,2.0,,
6132,Malawi,lat_deg,-15.4889,2.0,,
6133,Malawi,lat_deg,-15.4887,3.0,,
6134,Malawi,lat_deg,-15.4886,3.0,,
6135,Malawi,lat_deg,-15.4883,1.0,,
6136,Malawi,lat_deg,-15.488,3.0,,
6137,Malawi,lat_deg,-15.4879,2.0,,
6138,Malawi,lat_deg,-15.4878,1.0,,
6139,Malawi,lat_deg,-15.4877,3.0,,
6140,Malawi,lat_deg,-15.4876,1.0,,
6141,Malawi,lat_deg,-15.4875,2.0,,
6142,Malawi,lat_deg,-15.4874,1.0,,
6143,Malawi,lat_deg,-15.4873,2.0,,
6144,Malawi,lat_deg,-15.4872,3.0,,
6145,Malawi,lat_deg,-15.4871,2.0,,
6146,Malawi,lat_deg,-15.4868,2.0,,
6147,Malawi,lat_deg,-15.4864,1.0,,
6148,Malawi,lat_deg,-15.4863,1.0,,
6149,Malawi,lat_deg,-15.4862,2.0,,
6150,Malawi,lat_deg,-15.4861,1.0,,
6151,Malawi,lat_deg,-15.4859,3.0,,
6152,Malawi,lat_deg,-15.4858,2.0,,
6153,Malawi,lat_deg,-15.4857,2.0,,
6154,Malawi,lat_deg,-15.4856,1.0,,
6155,Malawi,lat_deg,-15.4855,4.0,,
6156,Malawi,lat_deg,-15.4854,2.0,,
6157,Malawi,lat_deg,-15.4852,1.0,,
6158,Malawi,lat_deg,-15.485,2.0,,
6159,Malawi,lat_deg,-15.4849,2.0,,
6160,Malawi,lat_deg,-15.4848,1.0,,
6161,Malawi,lat_deg,-15.4847,3.0,,
6162,Malawi,lat_deg,-15.4846,3.0,,
6163,Malawi,lat_deg,-15.4844,3.0,,
6164,Malawi,lat_deg,-15.4843,1.0,,
6165,Malawi,lat_deg,-15.4842,3.0,,
6166,Malawi,lat_deg,-15.4841,2.0,,
6167,Malawi,lat_deg,-15.4839,4.0,,
6168,Malawi,lat_deg,-15.4838,1.0,,
6169,Malawi,lat_deg,-15.4836,1.0,,
6170,Malawi,lat_deg,-15.4834,4.0,,
6171,Malawi,lat_deg,-15.4833,3.0,,
6172,Malawi,lat_deg,-15.4831,2.0,,
6173,Malawi,lat_deg,-15.482999999999999,2.0,,
6174,Malawi,lat_deg,-15.4827,2.0,,
6175,Malawi,lat_deg,-15.4826,3.0,,
6176,Malawi,lat_deg,-15.4824,3.0,,
6177,Malawi,lat_deg,-15.4823,3.0,,
6178,Malawi,lat_deg,-15.4822,4.0,,
6179,Malawi,lat_deg,-15.4819,1.0,,
6180,Malawi,lat_deg,-15.4818,1.0,,
6181,Malawi,lat_deg,-15.4817,2.0,,
6182,Malawi,lat_deg,-15.4816,2.0,,
6183,Malawi,lat_deg,-15.4814,1.0,,
6184,Malawi,lat_deg,-15.4813,2.0,,
6185,Malawi,lat_deg,-15.4812,3.0,,
6186,Malawi,lat_deg,-15.4802,1.0,,
6187,Malawi,lat_deg,-15.4801,3.0,,
6188,Malawi,lat_deg,-15.48,1.0,,
6189,Malawi,lat_deg,-15.4799,1.0,,
6190,Malawi,lat_deg,-15.4798,2.0,,
6191,Malawi,lat_deg,-15.4797,4.0,,
6192,Malawi,lat_deg,-15.4796,3.0,,
6193,Malawi,lat_deg,-15.4795,1.0,,
6194,Malawi,lat_deg,-15.4794,2.0,,
6195,Malawi,lat_deg,-15.4792,1.0,,
6196,Malawi,lat_deg,-15.4791,3.0,,
6197,Malawi,lat_deg,-15.479000000000001,3.0,,
6198,Malawi,lat_deg,-15.4789,1.0,,
6199,Malawi,lat_deg,-15.4788,1.0,,
6200,Malawi,lat_deg,-15.4787,2.0,,
6201,Malawi,lat_deg,-15.4782,2.0,,
6202,Malawi,lat_deg,-15.4779,1.0,,
6203,Malawi,lat_deg,-15.4778,1.0,,
6204,Malawi,lat_deg,-15.4777,1.0,,
6205,Malawi,lat_deg,-15.4776,2.0,,
6206,Malawi,lat_deg,-15.4772,1.0,,
6207,Malawi,lat_deg,-15.4768,1.0,,
6208,Malawi,lat_deg,-15.4764,4.0,,
6209,Malawi,lat_deg,-15.4763,2.0,,
6210,Malawi,lat_deg,-15.4762,1.0,,
6211,Malawi,lat_deg,-15.4761,1.0,,
6212,Malawi,lat_deg,-15.4759,1.0,,
6213,Malawi,lat_deg,-15.4757,1.0,,
6214,Malawi,lat_deg,-15.4755,1.0,,
6215,Malawi,lat_deg,-15.4754,3.0,,
6216,Malawi,lat_deg,-15.4752,1.0,,
6217,Malawi,lat_deg,-15.4748,1.0,,
6218,Malawi,lat_deg,-15.4747,1.0,,
6219,Malawi,lat_deg,-15.4746,2.0,,
6220,Malawi,lat_deg,-15.4745,1.0,,
6221,Malawi,lat_deg,-15.4742,1.0,,
6222,Malawi,lat_deg,-15.474,3.0,,
6223,Malawi,lat_deg,-15.4739,3.0,,
6224,Malawi,lat_deg,-15.4738,1.0,,
6225,Malawi,lat_deg,-15.4732,1.0,,
6226,Malawi,lat_deg,-15.4728,1.0,,
6227,Malawi,lat_deg,-15.4724,1.0,,
6228,Malawi,lat_deg,-15.4722,3.0,,
6229,Malawi,lat_deg,-15.4721,1.0,,
6230,Malawi,lat_deg,-15.472000000000001,3.0,,
6231,Malawi,lat_deg,-15.4718,1.0,,
6232,Malawi,lat_deg,-15.4711,4.0,,
6233,Malawi,lat_deg,-15.470999999999998,3.0,,
6234,Malawi,lat_deg,-15.4708,1.0,,
6235,Malawi,lat_deg,-15.4707,2.0,,
6236,Malawi,lat_deg,-15.4703,1.0,,
6237,Malawi,lat_deg,-15.4701,1.0,,
6238,Malawi,lat_deg,-15.4696,1.0,,
6239,Malawi,lat_deg,-15.4695,1.0,,
6240,Malawi,lat_deg,-15.4694,2.0,,
6241,Malawi,lat_deg,-15.4692,1.0,,
6242,Malawi,lat_deg,-15.4691,1.0,,
6243,Malawi,lat_deg,-15.4686,2.0,,
6244,Malawi,lat_deg,-15.4685,1.0,,
6245,Malawi,lat_deg,-15.4683,3.0,,
6246,Malawi,lat_deg,-15.4678,1.0,,
6247,Malawi,lat_deg,-15.4677,2.0,,
6248,Malawi,lat_deg,-15.4676,1.0,,
6249,Malawi,lat_deg,-15.4675,2.0,,
6250,Malawi,lat_deg,-15.4674,1.0,,
6251,Malawi,lat_deg,-15.4673,1.0,,
6252,Malawi,lat_deg,-15.4671,2.0,,
6253,Malawi,lat_deg,-15.467,1.0,,
6254,Malawi,lat_deg,-15.4668,2.0,,
6255,Malawi,lat_deg,-15.4667,2.0,,
6256,Malawi,lat_deg,-15.4663,1.0,,
6257,Malawi,lat_deg,-15.4662,1.0,,
6258,Malawi,lat_deg,-15.466,1.0,,
6259,Malawi,lat_deg,-15.4659,3.0,,
6260,Malawi,lat_deg,-15.4657,2.0,,
6261,Malawi,lat_deg,-15.4656,2.0,,
6262,Malawi,lat_deg,-15.4655,1.0,,
6263,Malawi,lat_deg,-15.4653,2.0,,
6264,Malawi,lat_deg,-15.4652,1.0,,
6265,Malawi,lat_deg,-15.4651,1.0,,
6266,Malawi,lat_deg,-15.465,1.0,,
6267,Malawi,lat_deg,-15.4649,2.0,,
6268,Malawi,lat_deg,-15.4647,4.0,,
6269,Malawi,lat_deg,-15.4646,1.0,,
6270,Malawi,lat_deg,-15.4645,1.0,,
6271,Malawi,lat_deg,-15.4644,2.0,,
6272,Malawi,lat_deg,-15.4641,2.0,,
6273,Malawi,lat_deg,-15.4639,1.0,,
6274,Malawi,lat_deg,-15.4638,1.0,,
6275,Malawi,lat_deg,-15.4636,1.0,,
6276,Malawi,lat_deg,-15.4633,1.0,,
6277,Malawi,lat_deg,-15.4632,2.0,,
6278,Malawi,lat_deg,-15.4631,1.0,,
6279,Malawi,lat_deg,-15.4626,2.0,,
6280,Malawi,lat_deg,-15.4625,3.0,,
6281,Malawi,lat_deg,-15.4624,1.0,,
6282,Malawi,lat_deg,-15.4621,1.0,,
6283,Malawi,lat_deg,-15.462,1.0,,
6284,Malawi,lat_deg,-15.4619,1.0,,
6285,Malawi,lat_deg,-15.4618,1.0,,
6286,Malawi,lat_deg,-15.4617,4.0,,
6287,Malawi,lat_deg,-15.4614,1.0,,
6288,Malawi,lat_deg,-15.4613,1.0,,
6289,Malawi,lat_deg,-15.4612,1.0,,
6290,Malawi,lat_deg,-15.460999999999999,1.0,,
6291,Malawi,lat_deg,-15.4609,1.0,,
6292,Malawi,lat_deg,-15.4608,1.0,,
6293,Malawi,lat_deg,-15.4605,1.0,,
6294,Malawi,lat_deg,-15.4604,1.0,,
6295,Malawi,lat_deg,-15.4602,2.0,,
6296,Malawi,lat_deg,-15.46,1.0,,
6297,Malawi,lat_deg,-15.4598,1.0,,
6298,Malawi,lat_deg,-15.4596,2.0,,
6299,Malawi,lat_deg,-15.4595,1.0,,
6300,Malawi,lat_deg,-15.4594,1.0,,
6301,Malawi,lat_deg,-15.4593,2.0,,
6302,Malawi,lat_deg,-15.4592,1.0,,
6303,Malawi,lat_deg,-15.4591,1.0,,
6304,Malawi,lat_deg,-15.459000000000001,2.0,,
6305,Malawi,lat_deg,-15.4587,1.0,,
6306,Malawi,lat_deg,-15.4586,3.0,,
6307,Malawi,lat_deg,-15.4585,1.0,,
6308,Malawi,lat_deg,-15.4582,1.0,,
6309,Malawi,lat_deg,-15.4581,2.0,,
6310,Malawi,lat_deg,-15.458,3.0,,
6311,Malawi,lat_deg,-15.4579,1.0,,
6312,Malawi,lat_deg,-15.4578,1.0,,
6313,Malawi,lat_deg,-15.4576,2.0,,
6314,Malawi,lat_deg,-15.4574,2.0,,
6315,Malawi,lat_deg,-15.4573,1.0,,
6316,Malawi,lat_deg,-15.4571,2.0,,
6317,Malawi,lat_deg,-15.4569,1.0,,
6318,Malawi,lat_deg,-15.4565,1.0,,
6319,Malawi,lat_deg,-15.4564,2.0,,
6320,Malawi,lat_deg,-15.4563,2.0,,
6321,Malawi,lat_deg,-15.4562,1.0,,
6322,Malawi,lat_deg,-15.4559,1.0,,
6323,Malawi,lat_deg,-15.4558,2.0,,
6324,Malawi,lat_deg,-15.4556,1.0,,
6325,Malawi,lat_deg,-15.4555,2.0,,
6326,Malawi,lat_deg,-15.4553,1.0,,
6327,Malawi,lat_deg,-15.4552,1.0,,
6328,Malawi,lat_deg,-15.4549,1.0,,
6329,Malawi,lat_deg,-15.4548,1.0,,
6330,Malawi,lat_deg,-15.4545,1.0,,
6331,Malawi,lat_deg,-15.4544,1.0,,
6332,Malawi,lat_deg,-15.4541,1.0,,
6333,Malawi,lat_deg,-15.454,1.0,,
6334,Malawi,lat_deg,-15.4538,1.0,,
6335,Malawi,lat_deg,-15.4537,2.0,,
6336,Malawi,lat_deg,-15.4532,1.0,,
6337,Malawi,lat_deg,-15.4531,1.0,,
6338,Malawi,lat_deg,-15.4529,2.0,,
6339,Malawi,lat_deg,-15.4528,3.0,,
6340,Malawi,lat_deg,-15.4527,1.0,,
6341,Malawi,lat_deg,-15.4522,1.0,,
6342,Malawi,lat_deg,-15.452,1.0,,
6343,Malawi,lat_deg,-15.4519,3.0,,
6344,Malawi,lat_deg,-15.4516,1.0,,
6345,Malawi,lat_deg,-15.4515,3.0,,
6346,Malawi,lat_deg,-15.4514,1.0,,
6347,Malawi,lat_deg,-15.4511,1.0,,
6348,Malawi,lat_deg,-15.450999999999999,3.0,,
6349,Malawi,lat_deg,-15.4505,2.0,,
6350,Malawi,lat_deg,-15.4504,2.0,,
6351,Malawi,lat_deg,-15.4503,1.0,,
6352,Malawi,lat_deg,-15.4502,1.0,,
6353,Malawi,lat_deg,-15.4501,1.0,,
6354,Malawi,lat_deg,-15.4499,1.0,,
6355,Malawi,lat_deg,-15.4497,1.0,,
6356,Malawi,lat_deg,-15.4495,1.0,,
6357,Malawi,lat_deg,-15.4494,1.0,,
6358,Malawi,lat_deg,-15.449000000000002,2.0,,
6359,Malawi,lat_deg,-15.4489,1.0,,
6360,Malawi,lat_deg,-15.4486,1.0,,
6361,Malawi,lat_deg,-15.4484,1.0,,
6362,Malawi,lat_deg,-15.4482,2.0,,
6363,Malawi,lat_deg,-15.448,1.0,,
6364,Malawi,lat_deg,-15.4477,1.0,,
6365,Malawi,lat_deg,-15.4475,1.0,,
6366,Malawi,lat_deg,-15.4474,1.0,,
6367,Malawi,lat_deg,-15.4472,1.0,,
6368,Malawi,lat_deg,-15.4469,3.0,,
6369,Malawi,lat_deg,-15.4464,1.0,,
6370,Malawi,lat_deg,-15.4463,2.0,,
6371,Malawi,lat_deg,-15.4462,1.0,,
6372,Malawi,lat_deg,-15.446,3.0,,
6373,Malawi,lat_deg,-15.4455,2.0,,
6374,Malawi,lat_deg,-15.4454,2.0,,
6375,Malawi,lat_deg,-15.4452,1.0,,
6376,Malawi,lat_deg,-15.4449,2.0,,
6377,Malawi,lat_deg,-15.4448,1.0,,
6378,Malawi,lat_deg,-15.4446,1.0,,
6379,Malawi,lat_deg,-15.4443,1.0,,
6380,Malawi,lat_deg,-15.4442,2.0,,
6381,Malawi,lat_deg,-15.444,1.0,,
6382,Malawi,lat_deg,-15.4439,1.0,,
6383,Malawi,lat_deg,-15.4438,1.0,,
6384,Malawi,lat_deg,-15.4435,1.0,,
6385,Malawi,lat_deg,-15.4434,3.0,,
6386,Malawi,lat_deg,-15.4431,2.0,,
6387,Malawi,lat_deg,-15.443,1.0,,
6388,Malawi,lat_deg,-15.4429,2.0,,
6389,Malawi,lat_deg,-15.4428,1.0,,
6390,Malawi,lat_deg,-15.4421,2.0,,
6391,Malawi,lat_deg,-15.4419,2.0,,
6392,Malawi,lat_deg,-15.4417,1.0,,
6393,Malawi,lat_deg,-15.4416,2.0,,
6394,Malawi,lat_deg,-15.4414,3.0,,
6395,Malawi,lat_deg,-15.4413,1.0,,
6396,Malawi,lat_deg,-15.4412,3.0,,
6397,Malawi,lat_deg,-15.4411,1.0,,
6398,Malawi,lat_deg,-15.4409,2.0,,
6399,Malawi,lat_deg,-15.4407,1.0,,
6400,Malawi,lat_deg,-15.4406,1.0,,
6401,Malawi,lat_deg,-15.4405,1.0,,
6402,Malawi,lat_deg,-15.4404,3.0,,
6403,Malawi,lat_deg,-15.4402,1.0,,
6404,Malawi,lat_deg,-15.44,3.0,,
6405,Malawi,lat_deg,-15.4399,1.0,,
6406,Malawi,lat_deg,-15.4398,1.0,,
6407,Malawi,lat_deg,-15.4397,1.0,,
6408,Malawi,lat_deg,-15.4396,1.0,,
6409,Malawi,lat_deg,-15.4395,1.0,,
6410,Malawi,lat_deg,-15.4392,1.0,,
6411,Malawi,lat_deg,-15.4389,3.0,,
6412,Malawi,lat_deg,-15.4388,1.0,,
6413,Malawi,lat_deg,-15.4386,1.0,,
6414,Malawi,lat_deg,-15.4384,1.0,,
6415,Malawi,lat_deg,-15.4383,1.0,,
6416,Malawi,lat_deg,-15.4381,1.0,,
6417,Malawi,lat_deg,-15.437999999999999,1.0,,
6418,Malawi,lat_deg,-15.4376,1.0,,
6419,Malawi,lat_deg,-15.4374,1.0,,
6420,Malawi,lat_deg,-15.4373,2.0,,
6421,Malawi,lat_deg,-15.4371,1.0,,
6422,Malawi,lat_deg,-15.436,2.0,,
6423,Malawi,lat_deg,-15.4358,1.0,,
6424,Malawi,lat_deg,-15.4357,1.0,,
6425,Malawi,lat_deg,-15.4353,1.0,,
6426,Malawi,lat_deg,-15.4351,2.0,,
6427,Malawi,lat_deg,-15.435,1.0,,
6428,Malawi,lat_deg,-15.4349,1.0,,
6429,Malawi,lat_deg,-15.4348,1.0,,
6430,Malawi,lat_deg,-15.4345,1.0,,
6431,Malawi,lat_deg,-15.4341,2.0,,
6432,Malawi,lat_deg,-15.4337,3.0,,
6433,Malawi,lat_deg,-15.4335,3.0,,
6434,Malawi,lat_deg,-15.433,1.0,,
6435,Malawi,lat_deg,-15.4326,1.0,,
6436,Malawi,lat_deg,-15.4325,1.0,,
6437,Malawi,lat_deg,-15.4323,1.0,,
6438,Malawi,lat_deg,-15.432,4.0,,
6439,Malawi,lat_deg,-15.4319,2.0,,
6440,Malawi,lat_deg,-15.4318,1.0,,
6441,Malawi,lat_deg,-15.4317,1.0,,
6442,Malawi,lat_deg,-15.4312,1.0,,
6443,Malawi,lat_deg,-15.4311,1.0,,
6444,Malawi,lat_deg,-15.431,1.0,,
6445,Malawi,lat_deg,-15.4309,3.0,,
6446,Malawi,lat_deg,-15.4308,1.0,,
6447,Malawi,lat_deg,-15.4306,1.0,,
6448,Malawi,lat_deg,-15.4304,1.0,,
6449,Malawi,lat_deg,-15.4303,3.0,,
6450,Malawi,lat_deg,-15.43,1.0,,
6451,Malawi,lat_deg,-15.4299,1.0,,
6452,Malawi,lat_deg,-15.4298,3.0,,
6453,Malawi,lat_deg,-15.4296,1.0,,
6454,Malawi,lat_deg,-15.4295,1.0,,
6455,Malawi,lat_deg,-15.4288,2.0,,
6456,Malawi,lat_deg,-15.4287,4.0,,
6457,Malawi,lat_deg,-15.4286,2.0,,
6458,Malawi,lat_deg,-15.4285,1.0,,
6459,Malawi,lat_deg,-15.4281,1.0,,
6460,Malawi,lat_deg,-15.4278,2.0,,
6461,Malawi,lat_deg,-15.4277,4.0,,
6462,Malawi,lat_deg,-15.4276,1.0,,
6463,Malawi,lat_deg,-15.4274,2.0,,
6464,Malawi,lat_deg,-15.4273,1.0,,
6465,Malawi,lat_deg,-15.4271,1.0,,
6466,Malawi,lat_deg,-15.4269,2.0,,
6467,Malawi,lat_deg,-15.4268,3.0,,
6468,Malawi,lat_deg,-15.4266,1.0,,
6469,Malawi,lat_deg,-15.4265,1.0,,
6470,Malawi,lat_deg,-15.4263,2.0,,
6471,Malawi,lat_deg,-15.4261,3.0,,
6472,Malawi,lat_deg,-15.4259,1.0,,
6473,Malawi,lat_deg,-15.4258,3.0,,
